AccessionID,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release,Molecule_type
CY049406.1,Influenza A virus (A/Singapore/ON575/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1403,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",26/6/2009,3/11/2009,ssRNA(-)
CY049421.1,Influenza A virus (A/Singapore/ON903/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1411,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",4/7/2009,3/11/2009,ssRNA(-)
CY049429.1,Influenza A virus (A/Singapore/ON905/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1386,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",4/7/2009,3/11/2009,ssRNA(-)
CY049437.1,Influenza A virus (A/Singapore/ON907/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1388,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",4/7/2009,3/11/2009,ssRNA(-)
CY049445.1,Influenza A virus (A/Singapore/ON912/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1388,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",4/7/2009,3/11/2009,ssRNA(-)
CY049453.1,Influenza A virus (A/Singapore/ON921/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1388,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",5/7/2009,3/11/2009,ssRNA(-)
CY049461.1,Influenza A virus (A/Singapore/ON925/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1412,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",5/7/2009,3/11/2009,ssRNA(-)
CY049469.1,Influenza A virus (A/Singapore/ON1050/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1398,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",12/7/2009,3/11/2009,ssRNA(-)
CY049477.1,Influenza A virus (A/Singapore/ON1060/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1397,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",12/7/2009,3/11/2009,ssRNA(-)
CY049485.1,Influenza A virus (A/Singapore/ON1067/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1388,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",9/7/2009,3/11/2009,ssRNA(-)
CY049493.1,Influenza A virus (A/Singapore/ON1072/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1391,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",9/7/2009,3/11/2009,ssRNA(-)
CY049501.1,Influenza A virus (A/Singapore/ON1087/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1400,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",13/7/2009,3/11/2009,ssRNA(-)
CY049509.1,Influenza A virus (A/Singapore/ON1093/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1393,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",13/7/2009,3/11/2009,ssRNA(-)
CY049517.1,Influenza A virus (A/Singapore/ON1099/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1399,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",13/7/2009,3/11/2009,ssRNA(-)
CY049525.1,Influenza A virus (A/Singapore/ON1105/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1397,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",13/7/2009,3/11/2009,ssRNA(-)
CY049533.1,Influenza A virus (A/Singapore/ON1113/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1387,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",10/7/2009,3/11/2009,ssRNA(-)
CY049541.1,Influenza A virus (A/Singapore/ON1118/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1390,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",9/7/2009,3/11/2009,ssRNA(-)
CY049549.1,Influenza A virus (A/Singapore/ON1126/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1396,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",12/7/2009,3/11/2009,ssRNA(-)
CY049557.1,Influenza A virus (A/Singapore/ON1138/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1393,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",13/7/2009,3/11/2009,ssRNA(-)
CY049565.1,Influenza A virus (A/Singapore/ON1144/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1399,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",13/7/2009,3/11/2009,ssRNA(-)
CY049573.1,Influenza A virus (A/Singapore/ON1156/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1399,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",14/7/2009,3/11/2009,ssRNA(-)
CY049581.1,Influenza A virus (A/Singapore/ON1163/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1399,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",14/7/2009,3/11/2009,ssRNA(-)
CY049589.1,Influenza A virus (A/Singapore/ON1168/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1416,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",14/7/2009,3/11/2009,ssRNA(-)
CY049597.1,Influenza A virus (A/Singapore/ON1177/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1414,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",14/7/2009,3/11/2009,ssRNA(-)
CY049605.1,Influenza A virus (A/Singapore/ON1187/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1399,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",15/7/2009,3/11/2009,ssRNA(-)
CY049613.1,Influenza A virus (A/Singapore/ON1194/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1398,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",15/7/2009,3/11/2009,ssRNA(-)
CY049621.1,Influenza A virus (A/Singapore/GP2312/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1381,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",31/7/2009,3/11/2009,ssRNA(-)
CY049629.1,Influenza A virus (A/Singapore/GP2316/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1388,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",31/7/2009,3/11/2009,ssRNA(-)
CY049637.1,Influenza A virus (A/Singapore/GP2641/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1414,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",5/8/2009,3/11/2009,ssRNA(-)
CY049645.1,Influenza A virus (A/Singapore/GP2651/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1383,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",5/8/2009,3/11/2009,ssRNA(-)
CY049653.1,Influenza A virus (A/Singapore/ON2081/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1399,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",13/9/2009,3/11/2009,ssRNA(-)
CY049661.1,Influenza A virus (A/Singapore/GP2686/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1390,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",6/8/2009,3/11/2009,ssRNA(-)
CY049669.1,Influenza A virus (A/Singapore/GP2687/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1400,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",6/8/2009,3/11/2009,ssRNA(-)
CY049677.1,Influenza A virus (A/Singapore/GP2695/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1387,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",6/8/2009,3/11/2009,ssRNA(-)
CY049685.1,Influenza A virus (A/Singapore/GP2703/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1387,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",6/8/2009,3/11/2009,ssRNA(-)
CY049693.1,Influenza A virus (A/Singapore/GP2711/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1388,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",6/8/2009,3/11/2009,ssRNA(-)
CY049701.1,Influenza A virus (A/Singapore/GP2715/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1386,partial,Singapore,Singapore,Homo sapiens,,"Lee,C.W., Koh,C.W., Chan,Y.S., Aw,P.P., Loh,K.H., Han,B.L., Thien,P.L., Nai,G.Y., Hibberd,M.L., Wong,C.W., Sung,W.K., Lee,C.W.H., Sung,W.-K., Phauh,S.P., Loh,P.L., Meng,S., Ng,K.Y., Yong,T.Y., Cui,L., Lin,R.",6/8/2009,3/11/2009,ssRNA(-)
CY049822.1,Influenza A virus (A/Craven/WR0019/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,"USA: Craven, NC",USA,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",5/5/2009,10/11/2009,ssRNA(-)
CY049830.1,Influenza A virus (A/Cherry Point/WR0080/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,"USA: Cherry Point, NC",USA,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",30/4/2009,10/11/2009,ssRNA(-)
CY049845.1,Influenza A virus (A/Craven/WR0093/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,"USA: Craven, NC",USA,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",4/5/2009,10/11/2009,ssRNA(-)
CY049853.1,Influenza A virus (A/La Paz/WR0096T/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Bolivia: La Paz,Bolivia,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",22/6/2009,10/11/2009,ssRNA(-)
CY049861.1,Influenza A virus (A/Cherry Point/WR0100/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,"USA: Cherry Point, NC",USA,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",2/5/2009,10/11/2009,ssRNA(-)
CY049869.1,Influenza A virus (A/Cherry Point/WR0101/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,"USA: Cherry Point, NC",USA,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",2/5/2009,10/11/2009,ssRNA(-)
CY049877.1,Influenza A virus (A/Cherry Point/WR0102/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,"USA: Cherry Point, NC",USA,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",2/5/2009,10/11/2009,ssRNA(-)
CY049885.1,Influenza A virus (A/San Salvador/WR0167N/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,El Salvador: San Salvador,El Salvador,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",9/6/2009,10/11/2009,ssRNA(-)
CY049893.1,Influenza A virus (A/San Salvador/0169T/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,El Salvador: San Salvador,El Salvador,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",12/6/2009,10/11/2009,ssRNA(-)
CY049909.1,Influenza A virus (A/Santo Domingo/0574/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Dominican Republic: Santo Domingo,Dominican Republic,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",23/5/2009,10/11/2009,ssRNA(-)
CY049917.1,Influenza A virus (A/Santo Domingo/0574T/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Dominican Republic: Santo Domingo,Dominican Republic,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",23/5/2009,10/11/2009,ssRNA(-)
CY049925.1,Influenza A virus (A/New Bern/WR0670/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,"USA: New Bern, NC",USA,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",14/6/2009,10/11/2009,ssRNA(-)
CY049933.1,Influenza A virus (A/Craven/WR1001/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,"USA: Craven, NC",USA,Homo sapiens,,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",27/5/2009,10/11/2009,ssRNA(-)
CY049941.1,Influenza A virus (A/Santo Domingo/WR1056T/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Dominican Republic: Santo Domingo,Dominican Republic,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",25/6/2009,10/11/2009,ssRNA(-)
CY049949.1,Influenza A virus (A/Santo Domingo/WR1057N/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Dominican Republic: Santo Domingo,Dominican Republic,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",2/7/2009,10/11/2009,ssRNA(-)
CY049957.1,Influenza A virus (A/Santo Domingo/WR1058N/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Dominican Republic: Santo Domingo,Dominican Republic,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",2/7/2009,10/11/2009,ssRNA(-)
CY049973.1,Influenza A virus (A/Santo Domingo/1066N/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Dominican Republic: Santo Domingo,Dominican Republic,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",17/6/2009,10/11/2009,ssRNA(-)
CY049981.1,Influenza A virus (A/Santo Domingo/WR1068N/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Dominican Republic: Santo Domingo,Dominican Republic,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Zhou,Y., Lipkin,W.I., Street,C., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",25/6/2009,10/11/2009,ssRNA(-)
