AccessionID,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release,Molecule_type
CY105054.1,Influenza A virus (A/Hue/H432/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1745,partial,Viet Nam: Hue,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",19/11/2008,9/1/2012,ssRNA(-)
CY105062.1,Influenza A virus (A/Hue/H435/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1745,partial,Viet Nam: Hue,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",20/11/2008,9/1/2012,ssRNA(-)
CY105070.1,Influenza A virus (A/Hue/H436/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1753,partial,Viet Nam: Hue,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",20/11/2008,9/1/2012,ssRNA(-)
CY105078.1,Influenza A virus (A/Hue/H442/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,Viet Nam: Hue,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",25/11/2008,9/1/2012,ssRNA(-)
CY105086.1,Influenza A virus (A/KhanhHoa/KH161/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,Viet Nam: KhanhHoa,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",5/5/2008,9/1/2012,ssRNA(-)
CY105094.1,Influenza A virus (A/KhanhHoa/KH321/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,Viet Nam: KhanhHoa,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",25/8/2008,9/1/2012,ssRNA(-)
CY105102.1,Influenza A virus (A/KhanhHoa/KH38/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1747,partial,Viet Nam: KhanhHoa,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",24/1/2008,9/1/2012,ssRNA(-)
CY105110.1,Influenza A virus (A/KhanhHoa/KH57/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1742,partial,Viet Nam: KhanhHoa,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",24/2/2008,9/1/2012,ssRNA(-)
CY105118.1,Influenza A virus (A/HaNoi/N229/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,Viet Nam: HaNoi,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",24/7/2008,9/1/2012,ssRNA(-)
CY105126.1,Influenza A virus (A/ThaiBinh/TB289/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,Viet Nam: ThaiBinh,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",4/8/2008,9/1/2012,ssRNA(-)
CY105134.1,Influenza A virus (A/HaNoi/TX200/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1747,partial,Viet Nam: HaNoi,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",27/6/2008,9/1/2012,ssRNA(-)
CY105142.1,Influenza A virus (A/HaNoi/TX222/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,Viet Nam: HaNoi,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",10/7/2008,9/1/2012,ssRNA(-)
CY105150.1,Influenza A virus (A/HaNoi/TX233/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,Viet Nam: HaNoi,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",16/7/2008,9/1/2012,ssRNA(-)
CY105182.1,Influenza A virus (A/TayNinh/HCM1329/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1744,partial,Viet Nam: TayNinh,Viet Nam,Homo sapiens,,"Le,M.Q., Lam,H.M., Cuong,V.D., Lam,T.T., Halpin,R.A., Wentworth,D.E., Hien,N.T., Thanh le,T., Phuong,H.V., Horby,P., Boni,M.F., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Mai,L.T.Q., Ha,N.K., Duc,D.T., Phuong,H.V.M., Hang,N.L.K., Thanh,L.T., Thach,N.C., Huong,T.T., Hien,P.T., Giang,N.H., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",22/7/2008,9/1/2012,ssRNA(-)
CY103911.1,Influenza A virus (A/Pernambuco/107/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",17/7/2009,5/1/2012,ssRNA(-)
CY103912.1,Influenza A virus (A/Pernambuco/117/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",23/7/2009,5/1/2012,ssRNA(-)
CY103913.1,Influenza A virus (A/Pernambuco/126/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",25/7/2009,5/1/2012,ssRNA(-)
CY103914.1,Influenza A virus (A/Pernambuco/175/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",5/8/2009,5/1/2012,ssRNA(-)
CY103915.1,Influenza A virus (A/Pernambuco/177/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",5/8/2009,5/1/2012,ssRNA(-)
CY103916.1,Influenza A virus (A/Pernambuco/181/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",5/8/2009,5/1/2012,ssRNA(-)
CY103917.1,Influenza A virus (A/Pernambuco/231/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",9/8/2009,5/1/2012,ssRNA(-)
CY103918.1,Influenza A virus (A/Pernambuco/247/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",11/8/2009,5/1/2012,ssRNA(-)
CY103919.1,Influenza A virus (A/Pernambuco/397/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",24/9/2009,5/1/2012,ssRNA(-)
CY103920.1,Influenza A virus (A/Pernambuco/402/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1644,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",19/8/2009,5/1/2012,ssRNA(-)
CY103921.1,Influenza A virus (A/Pernambuco/409/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1601,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",21/8/2009,5/1/2012,ssRNA(-)
CY103922.1,Influenza A virus (A/Pernambuco/414/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",20/8/2009,5/1/2012,ssRNA(-)
CY103923.1,Influenza A virus (A/Pernambuco/42/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",27/6/2009,5/1/2012,ssRNA(-)
CY103924.1,Influenza A virus (A/Pernambuco/431/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",27/8/2009,5/1/2012,ssRNA(-)
CY103925.1,Influenza A virus (A/Pernambuco/447/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",30/8/2009,5/1/2012,ssRNA(-)
CY103926.1,Influenza A virus (A/Pernambuco/458/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",28/8/2009,5/1/2012,ssRNA(-)
CY103927.1,Influenza A virus (A/Pernambuco/513/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",3/9/2009,5/1/2012,ssRNA(-)
CY103928.1,Influenza A virus (A/Pernambuco/518/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1650,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",4/9/2009,5/1/2012,ssRNA(-)
CY103929.1,Influenza A virus (A/Pernambuco/565/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",11/9/2009,5/1/2012,ssRNA(-)
CY103930.1,Influenza A virus (A/Pernambuco/567/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",12/9/2009,5/1/2012,ssRNA(-)
CY103931.1,Influenza A virus (A/Pernambuco/590/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",18/9/2009,5/1/2012,ssRNA(-)
CY103932.1,Influenza A virus (A/Pernambuco/592/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",18/9/2009,5/1/2012,ssRNA(-)
CY103933.1,Influenza A virus (A/Pernambuco/609/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",22/9/2009,5/1/2012,ssRNA(-)
CY103934.1,Influenza A virus (A/Pernambuco/624/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",24/9/2009,5/1/2012,ssRNA(-)
CY103935.1,Influenza A virus (A/Pernambuco/643/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",3/10/2009,5/1/2012,ssRNA(-)
CY103936.1,Influenza A virus (A/Pernambuco/66/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",29/6/2009,5/1/2012,ssRNA(-)
CY103937.1,Influenza A virus (A/Pernambuco/688/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",4/11/2009,5/1/2012,ssRNA(-)
CY103938.1,Influenza A virus (A/Pernambuco/732/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",14/1/2010,5/1/2012,ssRNA(-)
CY103939.1,Influenza A virus (A/Pernambuco/744/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",6/3/2010,5/1/2012,ssRNA(-)
CY103940.1,Influenza A virus (A/Pernambuco/768/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",15/4/2010,5/1/2012,ssRNA(-)
CY103941.1,Influenza A virus (A/Pernambuco/82/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Brazil: PE,Brazil,Homo sapiens,oronasopharynx,"Oliveira,M.J.C., Born,P.S., Santos,A.V., Machado,D.B., Silva,P.C.R., Souza,T.M.L., Siqueira,M.M., Motta,F.C.",2/7/2009,5/1/2012,ssRNA(-)
HQ695938.1,Influenza A virus (A/swine/Jangsu/38/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,China,China,Sus scrofa,,"Zhao,G., Fan,Q., Zhong,L., Li,Y., Liu,W., Liu,X., Gao,S., Peng,D.",2010-01,1/1/2012,ssRNA(-)
HQ695946.1,Influenza A virus (A/swine/Jangsu/46/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,China,China,Sus scrofa,,"Zhao,G., Fan,Q., Zhong,L., Li,Y., Liu,W., Liu,X., Gao,S., Peng,D.",2010-01,1/1/2012,ssRNA(-)
HQ695954.1,Influenza A virus (A/swine/Jangsu/48/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,China,China,Sus scrofa,,"Zhao,G., Fan,Q., Zhong,L., Li,Y., Liu,W., Liu,X., Gao,S., Peng,D.",2010-02,1/1/2012,ssRNA(-)
HQ695962.1,Influenza A virus (A/swine/Jangsu/49/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,China,China,Sus scrofa,,"Zhao,G., Fan,Q., Zhong,L., Li,Y., Liu,W., Liu,X., Gao,S., Peng,D.",2010-02,1/1/2012,ssRNA(-)
HQ695970.1,Influenza A virus (A/swine/Jangsu/285/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,China,China,Sus scrofa,,"Zhao,G., Fan,Q., Zhong,L., Li,Y., Liu,W., Liu,X., Gao,S., Peng,D.",2010-03,1/1/2012,ssRNA(-)
HQ695978.1,Influenza A virus (A/swine/Jangsu/295/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,China,China,Sus scrofa,,"Zhao,G., Fan,Q., Zhong,L., Li,Y., Liu,W., Liu,X., Gao,S., Peng,D.",2010-03,1/1/2012,ssRNA(-)
HQ695986.1,Influenza A virus (A/swine/Jangsu/434/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,China,China,Sus scrofa,,"Zhao,G., Fan,Q., Zhong,L., Li,Y., Liu,W., Liu,X., Gao,S., Peng,D.",2010-01,1/1/2012,ssRNA(-)
HQ695994.1,Influenza A virus (A/swine/Jangsu/504/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,China,China,Sus scrofa,,"Zhao,G., Fan,Q., Zhong,L., Li,Y., Liu,W., Liu,X., Gao,S., Peng,D.",2010-01,1/1/2012,ssRNA(-)
